Actual,Predicted
72.0,75.18175
72.0,75.19556
74.0,75.20919
73.0,75.22378
73.0,75.23781
75.0,75.25108
76.0,75.264946
76.0,75.279335
76.0,75.29332
77.0,75.307144
77.0,75.320404
77.0,75.33553
79.0,75.350136
79.0,75.36448
81.0,75.3799
83.0,75.39531
83.0,75.41022
80.0,75.42495
82.0,75.44057
82.0,75.45503
79.0,75.468895
80.0,75.484695
80.0,75.499954
82.0,75.514984
81.0,75.53104
81.0,75.54644
81.0,75.56091
80.0,75.57613
80.0,75.59232
81.0,75.60794
86.0,75.6233
86.0,75.63963
85.0,75.65537
87.0,75.67077
87.0,75.68725
85.0,75.703835
85.0,75.72038
85.0,75.7363
88.0,75.751884
88.0,75.76861
88.0,75.78527
88.0,75.80131
88.0,75.81699
87.0,75.83381
90.0,75.85057
91.0,75.86668
91.0,75.88242
91.0,75.89931
91.0,75.91611
92.0,75.93225
94.00000000000001,75.94803
94.00000000000001,75.96493
94.00000000000001,75.98174
96.00000000000001,75.99788
96.00000000000001,76.013626
94.00000000000001,76.03052
93.0,76.04728
93.0,76.063385
93.0,76.07915
93.0,76.09588
93.0,76.11204
93.0,76.12771
93.0,76.14414
94.00000000000001,76.160835
95.00000000000001,76.17738
96.00000000000001,76.19323
96.00000000000001,76.208664
96.00000000000001,76.225174
96.99999999999999,76.24154
96.99999999999999,76.25719
96.99999999999999,76.27241
97.99999999999999,76.2887
97.99999999999999,76.30482
97.99999999999999,76.32022
96.99999999999999,76.33519
97.99999999999999,76.35118
97.99999999999999,76.367
97.99999999999999,76.382095
96.99999999999999,76.39674
96.99999999999999,76.4124
96.00000000000001,76.427864
96.00000000000001,76.44259
96.00000000000001,76.45687
96.00000000000001,76.47213
95.00000000000001,76.48716
95.00000000000001,76.501465
96.00000000000001,76.51532
96.00000000000001,76.530106
96.00000000000001,76.54466
96.00000000000001,76.55849
95.00000000000001,76.57185
95.00000000000001,76.58611
95.00000000000001,76.60012
94.00000000000001,76.6134
94.00000000000001,76.62622
93.0,76.63989
94.00000000000001,76.65329
94.00000000000001,76.66596
92.0,76.678185
92.0,76.69119
90.0,76.703926
89.0,76.71593
87.0,76.72748
87.0,76.73978
84.0,76.75178
82.0,76.763054
82.0,76.77388
77.0,76.78539
75.0,76.7966
75.0,76.80709
71.0,76.81714
71.0,76.82781
71.0,76.83815
71.0,76.84783
69.0,76.85714
69.0,76.866806
69.0,76.87579
67.0,76.88434
67.0,76.89345
65.0,76.90229
60.0,76.910355
60.0,76.9176
57.0,76.9251
55.0,76.93282
55.0,76.9399
56.0,76.946556
56.0,76.953606
56.0,76.960266
56.0,76.9663
56.0,76.97194
56.0,76.97789
58.00000000000001,76.98343
57.0,76.98839
57.0,76.99295
57.0,76.997765
56.0,77.00215
56.0,77.00599
56.0,77.009445
58.00000000000001,77.01308
58.00000000000001,77.01627
58.00000000000001,77.01894
58.99999999999999,77.02126
58.99999999999999,77.02368
60.0,77.02565
63.0,77.02713
63.0,77.028275
71.0,77.02945
68.0,77.030174
68.0,77.03043
67.0,77.03039
64.0,77.0303
64.0,77.02974
68.0,77.02877
68.0,77.027504
68.0,77.02613
71.0,77.024284
72.0,77.022064
72.0,77.01959
75.0,77.01692
79.0,77.01377
79.0,77.0103
84.0,77.00659
84.0,77.00263
84.0,76.998184
87.0,76.993454
88.0,76.98852
88.0,76.98329
88.0,76.97777
87.0,76.97207
87.0,76.96644
86.0,76.9602
86.0,76.953835
86.0,76.9475
84.0,76.93999
84.0,76.932495
84.0,76.92519
84.0,76.91694
83.0,76.908394
83.0,76.89993
81.0,76.89115
85.0,76.88149
85.0,76.87178
90.0,76.862144
89.0,76.85159
89.0,76.840996
87.0,76.83036
83.0,76.81909
83.0,76.80737
82.0,76.79565
83.0,76.78393
83.0,76.77154
87.0,76.75869
88.0,76.7459
88.0,76.73314
87.0,76.719666
87.0,76.70575
87.0,76.69195
87.0,76.67817
88.0,76.66348
88.0,76.64873
92.0,76.63355
93.0,76.618546
93.0,76.60365
93.0,76.58795
94.00000000000001,76.571846
94.00000000000001,76.555954
94.00000000000001,76.54021
94.00000000000001,76.523636
93.0,76.50667
92.0,76.48997
91.0,76.47345
91.0,76.45607
90.0,76.438324
91.0,76.42088
91.0,76.40366
89.0,76.38556
89.0,76.36711
89.0,76.34901
88.0,76.331154
88.0,76.312416
88.0,76.29335
85.0,76.27466
85.0,76.25626
85.0,76.23697
86.0,76.21737
84.0,76.19819
84.0,76.17932
84.0,76.15957
84.0,76.13951
84.0,76.11993
81.0,76.100685
78.0,76.08054
78.0,76.06015
79.0,76.04024
77.0,76.0207
77.0,76.000275
72.0,75.97961
72.0,75.959465
72.0,75.93971
66.0,75.9191
64.0,75.89827
64.0,75.877975
63.0,75.858116
63.0,75.8374
62.0,75.81649
58.99999999999999,75.79614
58.99999999999999,75.776245
58.99999999999999,75.75552
60.0,75.73463
60.0,75.71431
60.0,75.694466
60.0,75.67382
58.99999999999999,75.65304
58.99999999999999,75.63284
58.00000000000001,75.61313
58.99999999999999,75.59267
58.99999999999999,75.57207
57.0,75.5521
57.0,75.53287
57.0,75.512726
56.0,75.49302
57.0,75.47435
57.0,75.45538
56.0,75.435326
58.00000000000001,75.415886
58.00000000000001,75.39696
58.00000000000001,75.3774
57.0,75.35777
57.0,75.33876
57.0,75.32026
58.00000000000001,75.301186
58.00000000000001,75.28206
55.0,75.26356
56.0,75.24556
56.0,75.22705
54.0,75.2085
53.0,75.19057
53.0,75.17314
53.0,75.155266
54.0,75.137375
56.0,75.12007
57.0,75.103294
56.0,75.08613
56.0,75.06895
57.0,75.05235
57.0,75.03627
57.0,75.01987
72.0,75.00346
69.0,74.98765
69.0,74.97233
76.0,74.95674
81.0,74.941185
81.0,74.92618
80.0,74.91167
80.0,74.896965
80.0,74.8823
81.0,74.86816
72.0,74.85451
72.0,74.84074
67.0,74.82701
69.0,74.81379
69.0,74.80104
75.0,74.78824
74.0,74.775505
74.0,74.76323
72.0,74.75141
70.0,74.73935
70.0,74.72784
73.0,74.71639
74.0,74.70537
74.0,74.694786
77.0,74.684326
81.0,74.67395
81.0,74.66397
81.0,74.654686
78.0,74.64511
82.0,74.63592
74.0,74.627396
74.0,74.618645
74.0,74.610245
73.0,74.60222
74.0,74.594505
74.0,74.58689
73.0,74.57956
75.0,74.5726
75.0,74.566025
73.0,74.55955
73.0,74.55334
73.0,74.547745
73.0,74.54212
74.0,74.53672
74.0,74.53163
76.0,74.52678
74.0,74.52252
74.0,74.51836
75.0,74.51436
74.0,74.51065
74.0,74.50756
74.0,74.504555
74.0,74.501686
74.0,74.49906
74.0,74.49715
75.0,74.49563
75.0,74.49397
76.0,74.49232
77.0,74.49135
77.0,74.490654
78.0,74.4903
78.0,74.48993
78.0,74.48981
79.0,74.49018
79.0,74.4909
79.0,74.491585
79.0,74.49245
79.0,74.49423
79.0,74.496086
80.0,74.49788
79.0,74.4998
79.0,74.502716
81.0,74.5057
81.0,74.50857
81.0,74.51154
81.0,74.51558
80.0,74.51968
80.0,74.52361
81.0,74.527626
81.0,74.53275
81.0,74.53795
81.0,74.54292
81.0,74.54796
81.0,74.55417
80.0,74.56044
81.0,74.56644
81.0,74.572464
81.0,74.579735
82.0,74.58705
82.0,74.594055
81.0,74.60106
80.0,74.60936
80.0,74.6177
79.0,74.625694
79.0,74.63365
79.0,74.64296
80.0,74.6523
80.0,74.66124
80.0,74.67013
80.0,74.68042
80.0,74.69073
79.0,74.7006
77.0,74.71039
77.0,74.721634
77.0,74.73289
74.0,74.74365
74.0,74.75432
74.0,74.76649
79.0,74.778656
81.0,74.7903
81.0,74.80181
79.0,74.81487
76.0,74.827934
76.0,74.84042
73.0,74.852745
72.0,74.86668
72.0,74.880585
70.0,74.89389
73.0,74.907
73.0,74.92177
74.0,74.9365
73.0,74.95059
73.0,74.96446
71.0,74.98004
69.0,74.99592
69.0,75.010864
76.0,75.02468
80.0,75.03978
86.0,75.056046
89.0,75.07162
87.0,75.08723
87.0,75.10405
88.0,75.12012
87.0,75.13588
83.0,75.153145
83.0,75.170906
83.0,75.1886
83.0,75.20551
82.0,75.22245
80.0,75.24064
80.0,75.25803
77.0,75.275085
77.0,75.29401
77.0,75.312836
76.0,75.33083
77.0,75.34849
77.0,75.36802
76.0,75.387474
75.0,75.40604
75.0,75.424255
70.0,75.4444
72.0,75.46442
72.0,75.48353
73.0,75.50228
72.0,75.52297
72.0,75.54355
73.0,75.56319
72.0,75.58244
72.0,75.60366
72.0,75.62475
72.0,75.644905
72.0,75.66498
72.0,75.68644
71.0,75.70692
71.0,75.72698
71.0,75.74906
71.0,75.770996
71.0,75.79197
71.0,75.81316
71.0,75.83552
71.0,75.85575
71.0,75.875275
72.0,75.89784
72.0,75.91939
73.0,75.9408
73.0,75.96366
73.0,75.985466
73.0,76.00682
73.0,76.030235
73.0,76.053474
74.0,76.07564
73.0,76.097336
73.0,76.12112
75.0,76.14471
75.0,76.1672
75.0,76.18922
76.0,76.213326
76.0,76.23725
76.0,76.26005
77.0,76.28237
77.0,76.30679
77.0,76.33101
78.0,76.354095
79.0,76.376686
79.0,76.40139
78.0,76.42588
78.0,76.44923
79.0,76.47207
85.0,76.49704
88.0,76.521774
88.0,76.54535
92.0,76.56844
92.0,76.59364
92.0,76.6186
91.0,76.64245
91.0,76.66607
91.0,76.69118
91.0,76.71513
89.0,76.738556
89.0,76.764114
89.0,76.78943
90.0,76.813545
90.0,76.83714
90.0,76.862885
91.0,76.88836
91.0,76.912636
89.0,76.936386
89.0,76.962296
89.0,76.9879
85.0,77.01233
88.0,77.03621
88.0,77.06224
86.0,77.08799
88.0,77.11253
88.0,77.13652
90.0,77.16267
89.0,77.18853
89.0,77.213165
75.0,77.23722
75.0,77.263115
75.0,77.28939
78.0,77.31536
74.0,77.34008
74.0,77.36428
72.0,77.390625
73.0,77.41667
73.0,77.44146
73.0,77.46571
73.0,77.4921
73.0,77.51819
73.0,77.54304
75.0,77.56733
75.0,77.59376
75.0,77.61988
74.0,77.64475
76.0,77.66907
77.0,77.695526
78.0,77.72167
78.0,77.74655
74.0,77.77089
72.0,77.797356
72.0,77.823494
67.0,77.84837
73.0,77.8727
73.0,77.89917
64.0,77.92529
62.0,77.95017
62.0,77.97448
78.0,78.00093
79.0,78.02703
79.0,78.05187
67.0,78.076164
71.0,78.10258
71.0,78.12863
68.0,78.15343
66.0,78.17773
66.0,78.20448
67.0,78.23053
67.0,78.25412
67.0,78.27688
61.0,78.30283
68.0,78.32754
68.0,78.35169
75.0,78.37794
67.0,78.403824
67.0,78.428444
62.0,78.45253
58.99999999999999,78.4787
58.99999999999999,78.50449
61.0,78.52909
61.0,78.55344
61.0,78.57915
61.0,78.60363
61.0,78.62762
61.0,78.65401
58.00000000000001,78.679665
58.00000000000001,78.70285
58.00000000000001,78.72492
60.0,78.750824
60.0,78.77633
60.0,78.80058
58.99999999999999,78.8243
62.0,78.85008
62.0,78.875465
66.0,78.89959
67.0,78.9232
67.0,78.94885
65.0,78.9741
67.0,78.9981
67.0,79.02158
68.0,79.04709
68.0,79.07219
70.0,79.096054
70.0,79.1194
71.0,79.14476
71.0,79.16971
71.0,79.19349
70.0,79.2171
70.0,79.24233
67.0,79.266014
67.0,79.288284
67.0,79.311295
70.0,79.334785
66.0,79.357765
66.0,79.38273
67.0,79.40734
67.0,79.4312
67.0,79.45478
